"age" "sex" "edu" "dm" "smoke_COPD" "bp_lowering" "lipid_lowering" "antithromb" "risk"
60 "Female" "Postgraduate" "0" "1" "1" "0" "1" 6.33678882400067
61 "Female" "Postgraduate" "0" "1" "1" "0" "1" 6.65500279030029
62 "Female" "Postgraduate" "0" "1" "1" "0" "1" 6.99345921959233
63 "Female" "Postgraduate" "0" "1" "1" "0" "1" 7.35275580750372
64 "Female" "Postgraduate" "0" "1" "1" "0" "1" 7.73341813996053
65 "Female" "Postgraduate" "0" "1" "1" "0" "1" 8.13588054212904
66 "Female" "Postgraduate" "0" "1" "1" "0" "1" 8.56046538876802
67 "Female" "Postgraduate" "0" "1" "1" "0" "1" 9.00736110147315
68 "Female" "Postgraduate" "0" "1" "1" "0" "1" 9.47659916434766
69 "Female" "Postgraduate" "0" "1" "1" "0" "1" 9.96803060905562
70 "Female" "Postgraduate" "0" "1" "1" "0" "1" 10.4813025500403
71 "Female" "Postgraduate" "0" "1" "1" "0" "1" 11.0158354861571
72 "Female" "Postgraduate" "0" "1" "1" "0" "1" 11.5709528650138
73 "Female" "Postgraduate" "0" "1" "1" "0" "1" 12.1463570018936
74 "Female" "Postgraduate" "0" "1" "1" "0" "1" 12.7417332755508
75 "Female" "Postgraduate" "0" "1" "1" "0" "1" 13.3565895058215
76 "Female" "Postgraduate" "0" "1" "1" "0" "1" 13.9902340977256
77 "Female" "Postgraduate" "0" "1" "1" "0" "1" 14.6417533575603
78 "Female" "Postgraduate" "0" "1" "1" "0" "1" 15.3099883259537
79 "Female" "Postgraduate" "0" "1" "1" "0" "1" 15.9935115820908
80 "Female" "Postgraduate" "0" "1" "1" "0" "1" 16.6906045982738
81 "Female" "Postgraduate" "0" "1" "1" "0" "1" 17.3992363637947
82 "Female" "Postgraduate" "0" "1" "1" "0" "1" 18.1170441496215
83 "Female" "Postgraduate" "0" "1" "1" "0" "1" 18.8413174467894
84 "Female" "Postgraduate" "0" "1" "1" "0" "1" 19.5689862756003
85 "Female" "Postgraduate" "0" "1" "1" "0" "1" 20.2966152210624
30 "Male" "Postgraduate" "0" "1" "1" "0" "1" 4.35677358454613
31 "Male" "Postgraduate" "0" "1" "1" "0" "1" 4.46071764136679
32 "Male" "Postgraduate" "0" "1" "1" "0" "1" 4.56703557728462
33 "Male" "Postgraduate" "0" "1" "1" "0" "1" 4.67577589874136
34 "Male" "Postgraduate" "0" "1" "1" "0" "1" 4.7869877871461
35 "Male" "Postgraduate" "0" "1" "1" "0" "1" 4.90072108918308
36 "Male" "Postgraduate" "0" "1" "1" "0" "1" 5.0171193210679
37 "Male" "Postgraduate" "0" "1" "1" "0" "1" 5.13671547471334
38 "Male" "Postgraduate" "0" "1" "1" "0" "1" 5.26018369289864
39 "Male" "Postgraduate" "0" "1" "1" "0" "1" 5.38825375198936
40 "Male" "Postgraduate" "0" "1" "1" "0" "1" 5.52171529353555
41 "Male" "Postgraduate" "0" "1" "1" "0" "1" 5.6614229401436
42 "Male" "Postgraduate" "0" "1" "1" "0" "1" 5.80830239080092
43 "Male" "Postgraduate" "0" "1" "1" "0" "1" 5.9633575985914
44 "Male" "Postgraduate" "0" "1" "1" "0" "1" 6.12767914226769
45 "Male" "Postgraduate" "0" "1" "1" "0" "1" 6.30245391200827
46 "Male" "Postgraduate" "0" "1" "1" "0" "1" 6.48897623821894
47 "Male" "Postgraduate" "0" "1" "1" "0" "1" 6.68866059940506
48 "Male" "Postgraduate" "0" "1" "1" "0" "1" 6.90305604941581
49 "Male" "Postgraduate" "0" "1" "1" "0" "1" 7.13386250349914
50 "Male" "Postgraduate" "0" "1" "1" "0" "1" 7.38294901335699
51 "Male" "Postgraduate" "0" "1" "1" "0" "1" 7.65237413909037
52 "Male" "Postgraduate" "0" "1" "1" "0" "1" 7.94415182250462
53 "Male" "Postgraduate" "0" "1" "1" "0" "1" 8.259432623441
54 "Male" "Postgraduate" "0" "1" "1" "0" "1" 8.59915425902148
55 "Male" "Postgraduate" "0" "1" "1" "0" "1" 8.96426941298363
56 "Male" "Postgraduate" "0" "1" "1" "0" "1" 9.3557314763351
57 "Male" "Postgraduate" "0" "1" "1" "0" "1" 9.77447812833381
58 "Male" "Postgraduate" "0" "1" "1" "0" "1" 10.2214125578428
59 "Male" "Postgraduate" "0" "1" "1" "0" "1" 10.69738216087
60 "Male" "Postgraduate" "0" "1" "1" "0" "1" 11.2031546016957
61 "Male" "Postgraduate" "0" "1" "1" "0" "1" 11.739391195453
62 "Male" "Postgraduate" "0" "1" "1" "0" "1" 12.3066176622802
63 "Male" "Postgraduate" "0" "1" "1" "0" "1" 12.9051924197456
64 "Male" "Postgraduate" "0" "1" "1" "0" "1" 13.5352727229357
65 "Male" "Postgraduate" "0" "1" "1" "0" "1" 14.1967791309649
66 "Male" "Postgraduate" "0" "1" "1" "0" "1" 14.8893589735288
67 "Male" "Postgraduate" "0" "1" "1" "0" "1" 15.6123497079243
68 "Male" "Postgraduate" "0" "1" "1" "0" "1" 16.3647432891416
69 "Male" "Postgraduate" "0" "1" "1" "0" "1" 17.1451529130162
70 "Male" "Postgraduate" "0" "1" "1" "0" "1" 17.9517837207821
71 "Male" "Postgraduate" "0" "1" "1" "0" "1" 18.7824092541992
72 "Male" "Postgraduate" "0" "1" "1" "0" "1" 19.6345849217638
73 "Male" "Postgraduate" "0" "1" "1" "0" "1" 20.5063682625753
74 "Male" "Postgraduate" "0" "1" "1" "0" "1" 21.3956868659481
75 "Male" "Postgraduate" "0" "1" "1" "0" "1" 22.3000953628321
76 "Male" "Postgraduate" "0" "1" "1" "0" "1" 23.2167531629872
77 "Male" "Postgraduate" "0" "1" "1" "0" "1" 24.1424058834347
78 "Male" "Postgraduate" "0" "1" "1" "0" "1" 25.0733718085159
79 "Male" "Postgraduate" "0" "1" "1" "0" "1" 26.0055348918214
80 "Male" "Postgraduate" "0" "1" "1" "0" "1" 26.9343459602643
81 "Male" "Postgraduate" "0" "1" "1" "0" "1" 27.8548338945268
82 "Male" "Postgraduate" "0" "1" "1" "0" "1" 28.7616286181301
83 "Male" "Postgraduate" "0" "1" "1" "0" "1" 29.6489977058873
84 "Male" "Postgraduate" "0" "1" "1" "0" "1" 30.5108982948767
85 "Male" "Postgraduate" "0" "1" "1" "0" "1" 31.341045718741
30 "Female" "Tertiary" "0" "1" "1" "0" "1" 2.83217099099095
31 "Female" "Tertiary" "0" "1" "1" "0" "1" 2.90045158651813
32 "Female" "Tertiary" "0" "1" "1" "0" "1" 2.97032852973099
33 "Female" "Tertiary" "0" "1" "1" "0" "1" 3.04183642007881
34 "Female" "Tertiary" "0" "1" "1" "0" "1" 3.11501045484501
35 "Female" "Tertiary" "0" "1" "1" "0" "1" 3.18988643046048
36 "Female" "Tertiary" "0" "1" "1" "0" "1" 3.26656204827892
37 "Female" "Tertiary" "0" "1" "1" "0" "1" 3.345392197383
38 "Female" "Tertiary" "0" "1" "1" "0" "1" 3.42682592744652
39 "Female" "Tertiary" "0" "1" "1" "0" "1" 3.51135037015544
40 "Female" "Tertiary" "0" "1" "1" "0" "1" 3.59949378718967
41 "Female" "Tertiary" "0" "1" "1" "0" "1" 3.69182925647004
42 "Female" "Tertiary" "0" "1" "1" "0" "1" 3.78897907297975
43 "Female" "Tertiary" "0" "1" "1" "0" "1" 3.89161994880733
44 "Female" "Tertiary" "0" "1" "1" "0" "1" 4.00048910677214
45 "Female" "Tertiary" "0" "1" "1" "0" "1" 4.11639137304803
46 "Female" "Tertiary" "0" "1" "1" "0" "1" 4.24020738646688
47 "Female" "Tertiary" "0" "1" "1" "0" "1" 4.37290305538765
48 "Female" "Tertiary" "0" "1" "1" "0" "1" 4.51554040666854
49 "Female" "Tertiary" "0" "1" "1" "0" "1" 4.66928998457232
50 "Female" "Tertiary" "0" "1" "1" "0" "1" 4.83544496908477
51 "Female" "Tertiary" "0" "1" "1" "0" "1" 5.01543719116491
52 "Female" "Tertiary" "0" "1" "1" "0" "1" 5.21068327808634
53 "Female" "Tertiary" "0" "1" "1" "0" "1" 5.42203722632693
54 "Female" "Tertiary" "0" "1" "1" "0" "1" 5.6502246685382
55 "Female" "Tertiary" "0" "1" "1" "0" "1" 5.89599679870371
56 "Female" "Tertiary" "0" "1" "1" "0" "1" 6.16012279607961
57 "Female" "Tertiary" "0" "1" "1" "0" "1" 6.44338092185745
58 "Female" "Tertiary" "0" "1" "1" "0" "1" 6.74654812482049
59 "Female" "Tertiary" "0" "1" "1" "0" "1" 7.07038800265735
60 "Female" "Tertiary" "0" "1" "1" "0" "1" 7.41563698376745
61 "Female" "Tertiary" "0" "1" "1" "0" "1" 7.78298862229063
62 "Female" "Tertiary" "0" "1" "1" "0" "1" 8.17307593875511
63 "Female" "Tertiary" "0" "1" "1" "0" "1" 8.58645179220881
64 "Female" "Tertiary" "0" "1" "1" "0" "1" 9.02356733887067
65 "Female" "Tertiary" "0" "1" "1" "0" "1" 9.48474871873425
66 "Female" "Tertiary" "0" "1" "1" "0" "1" 9.97017221608752
67 "Female" "Tertiary" "0" "1" "1" "0" "1" 10.479838262525
68 "Female" "Tertiary" "0" "1" "1" "0" "1" 11.0135447903418
69 "Female" "Tertiary" "0" "1" "1" "0" "1" 11.5708605970995
70 "Female" "Tertiary" "0" "1" "1" "0" "1" 12.1510995433726
71 "Female" "Tertiary" "0" "1" "1" "0" "1" 12.7532965674541
72 "Female" "Tertiary" "0" "1" "1" "0" "1" 13.3763552775622
73 "Female" "Tertiary" "0" "1" "1" "0" "1" 14.0195785750892
74 "Female" "Tertiary" "0" "1" "1" "0" "1" 14.6822175126264
75 "Female" "Tertiary" "0" "1" "1" "0" "1" 15.3632901234736
76 "Female" "Tertiary" "0" "1" "1" "0" "1" 16.0615575609765
77 "Female" "Tertiary" "0" "1" "1" "0" "1" 16.7755003016691
78 "Female" "Tertiary" "0" "1" "1" "0" "1" 17.5032950274463
79 "Female" "Tertiary" "0" "1" "1" "0" "1" 18.2427929466856
80 "Female" "Tertiary" "0" "1" "1" "0" "1" 18.9915004712737
81 "Female" "Tertiary" "0" "1" "1" "0" "1" 19.7465633316152
82 "Female" "Tertiary" "0" "1" "1" "0" "1" 20.5047553783902
83 "Female" "Tertiary" "0" "1" "1" "0" "1" 21.2624734787748
84 "Female" "Tertiary" "0" "1" "1" "0" "1" 22.0157400535365
85 "Female" "Tertiary" "0" "1" "1" "0" "1" 22.7602149037028
30 "Male" "Tertiary" "0" "1" "1" "0" "1" 5.12263566929701
31 "Male" "Tertiary" "0" "1" "1" "0" "1" 5.24407323251149
32 "Male" "Tertiary" "0" "1" "1" "0" "1" 5.36824313077171
33 "Male" "Tertiary" "0" "1" "1" "0" "1" 5.49519897140541
34 "Male" "Tertiary" "0" "1" "1" "0" "1" 5.62499497660286
35 "Male" "Tertiary" "0" "1" "1" "0" "1" 5.75768596348885
36 "Male" "Tertiary" "0" "1" "1" "0" "1" 5.89343575668757
37 "Male" "Tertiary" "0" "1" "1" "0" "1" 6.03286166975395
38 "Male" "Tertiary" "0" "1" "1" "0" "1" 6.17674429675092
39 "Male" "Tertiary" "0" "1" "1" "0" "1" 6.32592749789736
40 "Male" "Tertiary" "0" "1" "1" "0" "1" 6.48132303988728
41 "Male" "Tertiary" "0" "1" "1" "0" "1" 6.64391620414751
42 "Male" "Tertiary" "0" "1" "1" "0" "1" 6.81477245855144
43 "Male" "Tertiary" "0" "1" "1" "0" "1" 6.99504529348875
44 "Male" "Tertiary" "0" "1" "1" "0" "1" 7.18598532847603
45 "Male" "Tertiary" "0" "1" "1" "0" "1" 7.3889507999066
46 "Male" "Tertiary" "0" "1" "1" "0" "1" 7.60541954294504
47 "Male" "Tertiary" "0" "1" "1" "0" "1" 7.83700257932358
48 "Male" "Tertiary" "0" "1" "1" "0" "1" 8.08545941553221
49 "Male" "Tertiary" "0" "1" "1" "0" "1" 8.35271513925889
50 "Male" "Tertiary" "0" "1" "1" "0" "1" 8.64087937120703
51 "Male" "Tertiary" "0" "1" "1" "0" "1" 8.95226707796304
52 "Male" "Tertiary" "0" "1" "1" "0" "1" 9.2891251056326
53 "Male" "Tertiary" "0" "1" "1" "0" "1" 9.65268648729865
54 "Male" "Tertiary" "0" "1" "1" "0" "1" 10.043922629831
55 "Male" "Tertiary" "0" "1" "1" "0" "1" 10.4638046472473
56 "Male" "Tertiary" "0" "1" "1" "0" "1" 10.9132847235602
57 "Male" "Tertiary" "0" "1" "1" "0" "1" 11.3932748744676
58 "Male" "Tertiary" "0" "1" "1" "0" "1" 11.9046229196265
59 "Male" "Tertiary" "0" "1" "1" "0" "1" 12.448085535855
60 "Male" "Tertiary" "0" "1" "1" "0" "1" 13.0242983418449
61 "Male" "Tertiary" "0" "1" "1" "0" "1" 13.6337430703112
62 "Male" "Tertiary" "0" "1" "1" "0" "1" 14.2767120170544
63 "Male" "Tertiary" "0" "1" "1" "0" "1" 14.9532701204201
64 "Male" "Tertiary" "0" "1" "1" "0" "1" 15.663215219975
65 "Male" "Tertiary" "0" "1" "1" "0" "1" 16.4060372687423
66 "Male" "Tertiary" "0" "1" "1" "0" "1" 17.1808775251281
67 "Male" "Tertiary" "0" "1" "1" "0" "1" 17.9864890212415
68 "Male" "Tertiary" "0" "1" "1" "0" "1" 18.8211998818781
69 "Male" "Tertiary" "0" "1" "1" "0" "1" 19.6828813362858
70 "Male" "Tertiary" "0" "1" "1" "0" "1" 20.5689225010474
71 "Male" "Tertiary" "0" "1" "1" "0" "1" 21.4762141900441
72 "Male" "Tertiary" "0" "1" "1" "0" "1" 22.4013919439962
73 "Male" "Tertiary" "0" "1" "1" "0" "1" 23.3416157623694
74 "Male" "Tertiary" "0" "1" "1" "0" "1" 24.2938750825083
75 "Male" "Tertiary" "0" "1" "1" "0" "1" 25.2547321579838
76 "Male" "Tertiary" "0" "1" "1" "0" "1" 26.220309710021
77 "Male" "Tertiary" "0" "1" "1" "0" "1" 27.1862856121691
78 "Male" "Tertiary" "0" "1" "1" "0" "1" 28.1478963172633
79 "Male" "Tertiary" "0" "1" "1" "0" "1" 29.0999508384244
80 "Male" "Tertiary" "0" "1" "1" "0" "1" 30.0368571370499
81 "Male" "Tertiary" "0" "1" "1" "0" "1" 30.9526627261525
82 "Male" "Tertiary" "0" "1" "1" "0" "1" 31.8411111398365
83 "Male" "Tertiary" "0" "1" "1" "0" "1" 32.6957156205263
84 "Male" "Tertiary" "0" "1" "1" "0" "1" 33.5098509068153
85 "Male" "Tertiary" "0" "1" "1" "0" "1" 34.2768633424254
30 "Female" "Secondary" "0" "1" "1" "0" "1" 3.42510628244174
31 "Female" "Secondary" "0" "1" "1" "0" "1" 3.50722310739358
32 "Female" "Secondary" "0" "1" "1" "0" "1" 3.59123505393285
33 "Female" "Secondary" "0" "1" "1" "0" "1" 3.67718183859736
34 "Female" "Secondary" "0" "1" "1" "0" "1" 3.76510378501303
35 "Female" "Secondary" "0" "1" "1" "0" "1" 3.85504181956652
36 "Female" "Secondary" "0" "1" "1" "0" "1" 3.9471110484964
37 "Female" "Secondary" "0" "1" "1" "0" "1" 4.0417349289286
38 "Female" "Secondary" "0" "1" "1" "0" "1" 4.13944915237469
39 "Female" "Secondary" "0" "1" "1" "0" "1" 4.24083413481065
40 "Female" "Secondary" "0" "1" "1" "0" "1" 4.34651848971416
41 "Female" "Secondary" "0" "1" "1" "0" "1" 4.45718322662512
42 "Female" "Secondary" "0" "1" "1" "0" "1" 4.57356675665765
43 "Female" "Secondary" "0" "1" "1" "0" "1" 4.69647079390317
44 "Female" "Secondary" "0" "1" "1" "0" "1" 4.82676725013071
45 "Female" "Secondary" "0" "1" "1" "0" "1" 4.96540622936402
46 "Female" "Secondary" "0" "1" "1" "0" "1" 5.11342523837738
47 "Female" "Secondary" "0" "1" "1" "0" "1" 5.27195973822964
48 "Female" "Secondary" "0" "1" "1" "0" "1" 5.44225516960953
49 "Female" "Secondary" "0" "1" "1" "0" "1" 5.62568058943922
50 "Female" "Secondary" "0" "1" "1" "0" "1" 5.82374405556507
51 "Female" "Secondary" "0" "1" "1" "0" "1" 6.03810988708794
52 "Female" "Secondary" "0" "1" "1" "0" "1" 6.27041349199444
53 "Female" "Secondary" "0" "1" "1" "0" "1" 6.52160962503501
54 "Female" "Secondary" "0" "1" "1" "0" "1" 6.79248957645356
55 "Female" "Secondary" "0" "1" "1" "0" "1" 7.08386301662685
56 "Female" "Secondary" "0" "1" "1" "0" "1" 7.3965473218421
57 "Female" "Secondary" "0" "1" "1" "0" "1" 7.7313551843533
58 "Female" "Secondary" "0" "1" "1" "0" "1" 8.08908032662425
59 "Female" "Secondary" "0" "1" "1" "0" "1" 8.47048116207335
60 "Female" "Secondary" "0" "1" "1" "0" "1" 8.87626227885346
61 "Female" "Secondary" "0" "1" "1" "0" "1" 9.30705367178115
62 "Female" "Secondary" "0" "1" "1" "0" "1" 9.7633877130429
63 "Female" "Secondary" "0" "1" "1" "0" "1" 10.2456739371442
64 "Female" "Secondary" "0" "1" "1" "0" "1" 10.7541718216931
65 "Female" "Secondary" "0" "1" "1" "0" "1" 11.2889618742054
66 "Female" "Secondary" "0" "1" "1" "0" "1" 11.8499154861695
67 "Female" "Secondary" "0" "1" "1" "0" "1" 12.4366641874267
68 "Female" "Secondary" "0" "1" "1" "0" "1" 13.0485691225586
69 "Female" "Secondary" "0" "1" "1" "0" "1" 13.684691769757
70 "Female" "Secondary" "0" "1" "1" "0" "1" 14.3437671216246
71 "Female" "Secondary" "0" "1" "1" "0" "1" 15.0241807330308
72 "Female" "Secondary" "0" "1" "1" "0" "1" 15.7241398236779
73 "Female" "Secondary" "0" "1" "1" "0" "1" 16.4422649344625
74 "Female" "Secondary" "0" "1" "1" "0" "1" 17.1770733845376
75 "Female" "Secondary" "0" "1" "1" "0" "1" 17.9267768476382
76 "Female" "Secondary" "0" "1" "1" "0" "1" 18.6892587075994
77 "Female" "Secondary" "0" "1" "1" "0" "1" 19.4620535619072
78 "Female" "Secondary" "0" "1" "1" "0" "1" 20.2423299302375
79 "Female" "Secondary" "0" "1" "1" "0" "1" 21.026877394217
80 "Female" "Secondary" "0" "1" "1" "0" "1" 21.8120995587832
81 "Female" "Secondary" "0" "1" "1" "0" "1" 22.594014372757
82 "Female" "Secondary" "0" "1" "1" "0" "1" 23.3682634613079
83 "Female" "Secondary" "0" "1" "1" "0" "1" 24.1301321868003
84 "Female" "Secondary" "0" "1" "1" "0" "1" 24.8745821443092
85 "Female" "Secondary" "0" "1" "1" "0" "1" 25.5962976878731
30 "Male" "Secondary" "0" "1" "1" "0" "1" 6.17510806785094
31 "Male" "Secondary" "0" "1" "1" "0" "1" 6.32013291321758
32 "Male" "Secondary" "0" "1" "1" "0" "1" 6.46834877222981
33 "Male" "Secondary" "0" "1" "1" "0" "1" 6.61981432801567
34 "Male" "Secondary" "0" "1" "1" "0" "1" 6.77458869954184
35 "Male" "Secondary" "0" "1" "1" "0" "1" 6.93273140346148
36 "Male" "Secondary" "0" "1" "1" "0" "1" 7.09443139343954
37 "Male" "Secondary" "0" "1" "1" "0" "1" 7.26041649887631
38 "Male" "Secondary" "0" "1" "1" "0" "1" 7.43160670108069
39 "Male" "Secondary" "0" "1" "1" "0" "1" 7.60899451719947
40 "Male" "Secondary" "0" "1" "1" "0" "1" 7.79365001597133
41 "Male" "Secondary" "0" "1" "1" "0" "1" 7.986726877126
42 "Male" "Secondary" "0" "1" "1" "0" "1" 8.18946958170183
43 "Male" "Secondary" "0" "1" "1" "0" "1" 8.40322182077951
44 "Male" "Secondary" "0" "1" "1" "0" "1" 8.6294362085993
45 "Male" "Secondary" "0" "1" "1" "0" "1" 8.86968538137739
46 "Male" "Secondary" "0" "1" "1" "0" "1" 9.12567455345031
47 "Male" "Secondary" "0" "1" "1" "0" "1" 9.39925558498656
48 "Male" "Secondary" "0" "1" "1" "0" "1" 9.69244258669896
49 "Male" "Secondary" "0" "1" "1" "0" "1" 10.0074290416639
50 "Male" "Secondary" "0" "1" "1" "0" "1" 10.3466063554682
51 "Male" "Secondary" "0" "1" "1" "0" "1" 10.7125836438505
52 "Male" "Secondary" "0" "1" "1" "0" "1" 11.1078614609521
53 "Male" "Secondary" "0" "1" "1" "0" "1" 11.5337215888233
54 "Male" "Secondary" "0" "1" "1" "0" "1" 11.9911118647099
55 "Male" "Secondary" "0" "1" "1" "0" "1" 12.4809501911323
56 "Male" "Secondary" "0" "1" "1" "0" "1" 13.0040992360265
57 "Male" "Secondary" "0" "1" "1" "0" "1" 13.5613379900251
58 "Male" "Secondary" "0" "1" "1" "0" "1" 14.1533300544338
59 "Male" "Secondary" "0" "1" "1" "0" "1" 14.7805886346555
60 "Male" "Secondary" "0" "1" "1" "0" "1" 15.4434383456614
61 "Male" "Secondary" "0" "1" "1" "0" "1" 16.1419741022261
62 "Male" "Secondary" "0" "1" "1" "0" "1" 16.8760175695799
63 "Male" "Secondary" "0" "1" "1" "0" "1" 17.6450718906024
64 "Male" "Secondary" "0" "1" "1" "0" "1" 18.4482756817811
65 "Male" "Secondary" "0" "1" "1" "0" "1" 19.2843575963595
66 "Male" "Secondary" "0" "1" "1" "0" "1" 20.1515930792688
67 "Male" "Secondary" "0" "1" "1" "0" "1" 21.0477652688624
68 "Male" "Secondary" "0" "1" "1" "0" "1" 21.9701323131361
69 "Male" "Secondary" "0" "1" "1" "0" "1" 22.9154036343595
70 "Male" "Secondary" "0" "1" "1" "0" "1" 23.8797278609356
71 "Male" "Secondary" "0" "1" "1" "0" "1" 24.8586952089678
72 "Male" "Secondary" "0" "1" "1" "0" "1" 25.8476200210846
73 "Male" "Secondary" "0" "1" "1" "0" "1" 26.842374503442
74 "Male" "Secondary" "0" "1" "1" "0" "1" 27.8386363686091
75 "Male" "Secondary" "0" "1" "1" "0" "1" 28.8316320723999
76 "Male" "Secondary" "0" "1" "1" "0" "1" 29.8161487343387
77 "Male" "Secondary" "0" "1" "1" "0" "1" 30.7865582365137
78 "Male" "Secondary" "0" "1" "1" "0" "1" 31.7368553382804
79 "Male" "Secondary" "0" "1" "1" "0" "1" 32.6607115102054
80 "Male" "Secondary" "0" "1" "1" "0" "1" 33.55154592063
81 "Male" "Secondary" "0" "1" "1" "0" "1" 34.4026145740476
82 "Male" "Secondary" "0" "1" "1" "0" "1" 35.2071179771772
83 "Male" "Secondary" "0" "1" "1" "0" "1" 35.9583268783043
84 "Male" "Secondary" "0" "1" "1" "0" "1" 36.6497245827195
85 "Male" "Secondary" "0" "1" "1" "0" "1" 37.2751631047335
30 "Female" "Basic" "0" "1" "1" "0" "1" 4.04096091643888
31 "Female" "Basic" "0" "1" "1" "0" "1" 4.13714404122495
32 "Female" "Basic" "0" "1" "1" "0" "1" 4.23550859918934
33 "Female" "Basic" "0" "1" "1" "0" "1" 4.33609815588207
34 "Female" "Basic" "0" "1" "1" "0" "1" 4.4389568130275
35 "Female" "Basic" "0" "1" "1" "0" "1" 4.54412919428152
36 "Female" "Basic" "0" "1" "1" "0" "1" 4.65174638413181
37 "Female" "Basic" "0" "1" "1" "0" "1" 4.76229912809346
38 "Female" "Basic" "0" "1" "1" "0" "1" 4.87640805095578
39 "Female" "Basic" "0" "1" "1" "0" "1" 4.99474448057715
40 "Female" "Basic" "0" "1" "1" "0" "1" 5.11803421353214
41 "Female" "Basic" "0" "1" "1" "0" "1" 5.24706206441142
42 "Female" "Basic" "0" "1" "1" "0" "1" 5.38267727789934
43 "Female" "Basic" "0" "1" "1" "0" "1" 5.52579988761198
44 "Female" "Basic" "0" "1" "1" "0" "1" 5.6774281105638
45 "Female" "Basic" "0" "1" "1" "0" "1" 5.83864687044145
46 "Female" "Basic" "0" "1" "1" "0" "1" 6.01063754570314
47 "Female" "Basic" "0" "1" "1" "0" "1" 6.1946890385775
48 "Female" "Basic" "0" "1" "1" "0" "1" 6.39221025641596
49 "Female" "Basic" "0" "1" "1" "0" "1" 6.60474408484969
50 "Female" "Basic" "0" "1" "1" "0" "1" 6.83398290897844
51 "Female" "Basic" "0" "1" "1" "0" "1" 7.08178569895561
52 "Female" "Basic" "0" "1" "1" "0" "1" 7.34996091993793
53 "Female" "Basic" "0" "1" "1" "0" "1" 7.63951358433003
54 "Female" "Basic" "0" "1" "1" "0" "1" 7.95124309330667
55 "Female" "Basic" "0" "1" "1" "0" "1" 8.28595115704695
56 "Female" "Basic" "0" "1" "1" "0" "1" 8.64442693520864
57 "Female" "Basic" "0" "1" "1" "0" "1" 9.02743001785123
58 "Female" "Basic" "0" "1" "1" "0" "1" 9.43567107371862
59 "Female" "Basic" "0" "1" "1" "0" "1" 9.86979003712762
60 "Female" "Basic" "0" "1" "1" "0" "1" 10.3303317669427
61 "Female" "Basic" "0" "1" "1" "0" "1" 10.8177191944537
62 "Female" "Basic" "0" "1" "1" "0" "1" 11.3322240843581
63 "Female" "Basic" "0" "1" "1" "0" "1" 11.8739356668601
64 "Female" "Basic" "0" "1" "1" "0" "1" 12.4427275604559
65 "Female" "Basic" "0" "1" "1" "0" "1" 13.0382235939957
66 "Female" "Basic" "0" "1" "1" "0" "1" 13.6597633505539
67 "Female" "Basic" "0" "1" "1" "0" "1" 14.3063684889463
68 "Female" "Basic" "0" "1" "1" "0" "1" 14.9767111421689
69 "Female" "Basic" "0" "1" "1" "0" "1" 15.669085931972
70 "Female" "Basic" "0" "1" "1" "0" "1" 16.3813873569259
71 "Female" "Basic" "0" "1" "1" "0" "1" 17.1110944845947
72 "Female" "Basic" "0" "1" "1" "0" "1" 17.8554642428346
73 "Female" "Basic" "0" "1" "1" "0" "1" 18.6121567910423
74 "Female" "Basic" "0" "1" "1" "0" "1" 19.3786752594813
75 "Female" "Basic" "0" "1" "1" "0" "1" 20.1521572199072
76 "Female" "Basic" "0" "1" "1" "0" "1" 20.9293626283267
77 "Female" "Basic" "0" "1" "1" "0" "1" 21.706667762684
78 "Female" "Basic" "0" "1" "1" "0" "1" 22.4800667044466
79 "Female" "Basic" "0" "1" "1" "0" "1" 23.2451820218461
80 "Female" "Basic" "0" "1" "1" "0" "1" 23.9972863672877
81 "Female" "Basic" "0" "1" "1" "0" "1" 24.7313366789206
82 "Female" "Basic" "0" "1" "1" "0" "1" 25.4420225502775
83 "Female" "Basic" "0" "1" "1" "0" "1" 26.1238300740127
84 "Female" "Basic" "0" "1" "1" "0" "1" 26.7711220481429
85 "Female" "Basic" "0" "1" "1" "0" "1" 27.3782348311138
30 "Male" "Basic" "0" "1" "1" "0" "1" 7.25793221768866
31 "Male" "Basic" "0" "1" "1" "0" "1" 7.42637806378577
32 "Male" "Basic" "0" "1" "1" "0" "1" 7.59842227548246
33 "Male" "Basic" "0" "1" "1" "0" "1" 7.77412501120226
34 "Male" "Basic" "0" "1" "1" "0" "1" 7.95354649146608
35 "Male" "Basic" "0" "1" "1" "0" "1" 8.13674693378438
36 "Male" "Basic" "0" "1" "1" "0" "1" 8.32393576817187
37 "Male" "Basic" "0" "1" "1" "0" "1" 8.51594420915657
38 "Male" "Basic" "0" "1" "1" "0" "1" 8.71382235824723
39 "Male" "Basic" "0" "1" "1" "0" "1" 8.91870002226749
40 "Male" "Basic" "0" "1" "1" "0" "1" 9.13179174925562
41 "Male" "Basic" "0" "1" "1" "0" "1" 9.35440290827701
42 "Male" "Basic" "0" "1" "1" "0" "1" 9.58793687460289
43 "Male" "Basic" "0" "1" "1" "0" "1" 9.83390337285837
44 "Male" "Basic" "0" "1" "1" "0" "1" 10.0939280174799
45 "Male" "Basic" "0" "1" "1" "0" "1" 10.3697630699575
46 "Male" "Basic" "0" "1" "1" "0" "1" 10.6632994028774
47 "Male" "Basic" "0" "1" "1" "0" "1" 10.9765796176715
48 "Male" "Basic" "0" "1" "1" "0" "1" 11.3118122007489
49 "Male" "Basic" "0" "1" "1" "0" "1" 11.6713865139519
